Genes	g0	g1	g2	g3	s0	s1	s2	s3	s4	s5
FGSG_01563	0	1.22867058876699	0	0	2.06225776476412	1.67987489105675	4.00158709765319	5.0367744856774	4.89883853724966	4.75977472340297
FGSG_01564	8.1976446787677	5.46878693507908	4.2291882364958	3.84115673449655	3.91072945503559	4.56084596323285	4.57734642460934	4.2927297273337	4.23556322572696	3.98518892630735
FGSG_01569	3.67974469582908	2.82868628439289	1.23701277672382	1.096439051266	2.31345111016832	3.50916718676273	4.45318400547137	8.18156258538659	9.90035749692111	8.98711821133812
FGSG_01570	3.62523706802272	3.86703998138204	5.77251022151017	5.55746685039623	1.82538185678682	1.40392540788484	2.72762126488459	5.01105198577667	5.27117262756992	3.14492139879052
FGSG_01567	3.9488643229666	3.9072728290486	3.94266575089866	3.78804160144657	3.11153254976327	2.36535948487514	2.26744128363746	2.34174585268792	2.44268085049956	2.62165940640511
FGSG_11966	6.78436319107058	7.15356470113954	6.05888225992215	5.86083904189449	5.21356977107596	5.56905272241081	5.50637948410066	5.7943579510875	5.80673241505583	6.77515224244265
FGSG_11967	7.82923080668887	4.96960662056863	4.34520687243946	3.74377278738927	4.57655538405966	4.87804405893837	4.6637402557726	5.16648541844133	5.6803614540645	6.69417673854565
FGSG_01571	5.75298000987294	4.69631369963173	0	1.53386890022509	4.00403895977952	4.74005535244697	6.22631196608827	5.8288181864981	5.25985181170098	4.85248203492507
FGSG_01572	5.23634355493895	0	0	1.11934750254891	6.20034570371622	7.25115558526284	7.05173064628101	7.29415176445019	7.61925317826699	6.84619091276122
FGSG_01573	6.66491516763995	7.63503530248686	6.97182838677377	6.45764328096804	5.28482467306703	3.70922909424097	3.60675275266306	3.55697726869846	3.78270407018433	4.11918656406909
FGSG_01574	6.56280463700461	5.76796369091454	6.53823611847993	6.67311653897069	7.21817792547856	6.82313841596547	6.95815038433283	6.85302589901268	7.0128383278819	7.5951313717272
FGSG_01576	1.98465901148872	1.41087548106015	0	2.33904752674184	5.29743143543018	2.44910553454903	1.76907129873278	1.29737874891492	1.01057888008605	1.57615664745399
FGSG_01575	4.84340803257845	7.66137004608233	7.01993246256854	6.66168051244602	5.63609463731788	5.05324507112815	4.99862328552112	5.21697069386448	5.59976890240933	5.58436581888691
FGSG_11968	4.97176974615672	3.20186313340909	3.03560069954635	2.81352072131854	2.45776041402668	2.58420486529484	2.91509225103523	3.2042562660142	3.13482961273971	4.01538966540626
FGSG_11969	5.83402768641785	3.91276804771949	3.66572212511131	3.57729783168328	2.44166606573506	2.72556270704845	3.08814805954263	3.2167561991863	3.24447961706203	3.99325051386833
FGSG_11970	4.65268472022506	5.02334358581188	7.64562286288482	7.49231141812937	7.8044913043716	7.64538349757433	7.65494060006349	7.2670961330746	6.55071118986196	6.25070519184708
FGSG_01577	5.33578146800786	3.510014911602	2.59754681274191	2.42905683172561	2.59814502382764	2.70032613906787	2.62286954516609	2.88914475159713	3.57124276308613	3.65638832171742
FGSG_01579	3.34290675059312	0	0	0	4.90111925299174	5.26984004802441	4.70573474104767	4.02080575349747	3.2573505764776	4.46984580141996
FGSG_01583	0	0	0	0	8.77573861424453	7.44932814621148	5.01665984341163	4.14027985929357	3.86492753145586	3.20846249589709
FGSG_01585	0	0	0	0	1.17622384434463	2.02740419374514	2.30395682074814	3.62839530954275	5.35934679291672	6.96819333690286
FGSG_01582	2.17625474183429	1.51119605207	1.45247254840368	1.15978541410366	1.97136679142379	3.32110238729735	4.49321711168304	5.64809904283103	5.79755075732968	5.93999788813641
FGSG_11971	0	0	0	0	0	0	0	0	0	0
FGSG_01580	5.10123920645385	2.06792473860033	0	2.52341013184611	4.24474295483412	5.65056231985623	3.7221028121344	3.94098552663299	3.47303214558822	3.63279457559789
FGSG_20528	0	0	0	0	0	0	0	0	0	0
FGSG_01581	5.38368616936337	3.43570850744114	4.65405877519116	4.41105896586825	4.00856009154152	5.11857834905216	4.96112064079448	5.21511708105741	5.07304529656378	5.13313753709324
FGSG_01586	0	1.00409156867835	1.36890796784887	1.90474374438515	2.6232335060325	2.94213226386137	3.22672600508655	3.00965701165571	2.95512094010616	2.82892396549582
FGSG_01587	2.05786234127096	2.81135799386043	0	1.19488141691573	3.63665179794834	2.90767646655366	2.74424827751554	2.63752391314159	2.56893473016314	2.51658339081527
FGSG_01588	3.64596718614739	10.1674526501655	11.5128715954109	10.6224801376848	6.05953116050165	4.63254080977205	3.64519821804064	3.0978634118208	2.66083700291029	3.20313920741098
FGSG_01589	0	0	0	0	1.19583377554862	0	1.04642780189124	1.3286214761586	1.52263729096884	1.54069552456473
FGSG_01590	3.89782151002665	3.39546555112214	3.13737057604551	3.33447407765787	3.58845453249844	3.60396981356573	3.44960118754859	3.12896437144845	3.08942045268326	3.30456788055872
FGSG_01591	11.3138595457527	10.9720313370447	10.7243805748223	10.3425504863631	9.31958743680092	8.72412772348281	7.80666823531378	7.29980871724705	6.79240201503703	6.81484065239373
FGSG_01593	0	0	0	0	1.84254265820002	4.27191271999676	6.41009707853747	6.28324526056725	6.31303179502926	6.28679206362957
FGSG_11973	0	0	0	0	0	0	0	0	1.13681504994431	0
FGSG_01595	0	5.62618532527841	7.01674623528989	6.73376468669475	1.18369600026643	0	1.13283546901242	0	0	0
FGSG_01594	2.55322354426454	1.07242274043619	0	1.80085227780541	4.42551609552803	2.90403324319375	3.61389464888084	2.41606343190153	1.25909201207414	0
FGSG_20529	0	0	0	0	0	0	0	0	0	0
FGSG_20530	0	0	0	0	0	0	0	0	0	0
FGSG_01596	0	0	4.85621391503997	5.37420531458392	7.12554686170094	3.18445103289419	1.22513553149039	0	0	0
FGSG_01597	0	1.59223016016106	1.49099875740914	2.16264607225582	2.41509890927325	1.76475960785827	1.93688386911058	1.3622300706921	0	0
FGSG_01592	8.08483835267473	8.43069580939138	7.42338691991343	7.11712627118584	6.25576969017226	3.81207861545299	3.98458298215986	3.97605919644456	4.54298610253797	5.30789838593269
FGSG_11974	0	0	0	0	0	2.32072554657255	3.11281560715669	3.304202571177	3.61341026104582	3.39051703830849
FGSG_01599	4.96250366198763	4.37672828663165	1.39482805503061	0	1.33865074965859	2.41743503024935	2.99692147142477	2.40919358533614	3.50365559030013	10.7134524580591
FGSG_11977	3.64734571493997	4.6861048668133	6.8271395894174	6.77785129599534	6.03717646029643	6.58466280900826	6.5264208423189	6.37197864000691	6.15531265185928	5.9154827693851
FGSG_01602	3.49605646067271	5.82340207687731	4.27505973885874	4.2654683369138	4.12568146328715	3.9235750116658	3.95480723103697	4.81264168299678	5.89080174334122	6.38995424937915
FGSG_11975	0	0	0	0	0	0	0	0	5.42762113965181	8.07996268515015
FGSG_11976	7.00896213229448	7.30077763658389	6.37845901071401	5.95705636301883	4.4491355062547	3.6946564827362	3.84851749743245	3.7549309872727	4.44177700184308	5.15498254356836
FGSG_01603	0	0	0	0	2.26631162803168	3.67872738864114	6.5841424034186	6.37838454064548	5.00308939716215	4.03226563464506
FGSG_20531	0	0	0	0	0	0	0	0	0	0
FGSG_01604	7.0585335193058	7.65602104116419	7.93782433707288	7.40791199048347	6.07383220152327	6.42406096229289	6.52721421882627	6.86394085335896	6.80007345173147	6.54575499901241
FGSG_11978	9.28232256671095	8.40163414195641	5.77788411237259	5.59638336578617	5.87971092107903	5.91229535147993	6.03443776812761	6.41965845529438	6.74523470146574	7.62695940139872
FGSG_11979	11.317381729946	8.4540999961318	5.40700916380138	5.29232582311118	5.35907110369799	4.47378395883841	5.02198170610505	6.0530579865121	5.82185430990858	5.60273081188006
FGSG_01607	0	4.97763981790731	7.96093083748433	6.93928014999303	0	0	0	0	0	1.00918340625267
FGSG_01608	1.97452281917942	1.25252633748503	0	0	0	1.92242875102126	1.83383265086618	1.60173190641578	1.95053322044202	2.17708854237408
FGSG_01605	5.18821710222285	5.9334264294716	7.56249818150151	7.49609349168029	7.58365728967644	7.34687060321849	7.05425068267014	6.95748843011137	6.84230817933795	7.26402385169541
FGSG_01606	7.08934507721499	4.64128775614711	5.33304297741097	5.05726536909751	5.01710932761308	4.3759085513162	4.45952609092157	4.81905443042019	5.30036103969526	6.26576607061306
FGSG_20533	0	0	0	0	0	0	0	0	0	0
FGSG_01617	0	0	0	1.94193743372252	1.39174995120356	0	0	0	0	0
FGSG_01616	3.10192061739051	2.16673619986047	1.20332579608001	1.10549089969334	1.35315167491598	1.22269535281571	0	0	0	0
FGSG_01618	2.84971594268535	2.39123348593287	3.61323204909693	4.12705736218105	4.92117088879646	4.04518021906079	4.46354337945575	5.2966671843799	5.39737473792665	4.7389619311504
FGSG_11980	2.98171271563839	3.92276998413248	3.62469356749165	3.67206813791147	3.53684754616162	4.33764719585812	3.75462943895987	3.82959810582749	4.07591485781667	3.78873903648866
FGSG_11981	2.18889685237567	3.2693800925581	2.74574336593576	2.95247508714203	2.59394850210461	3.37056963346574	2.52744517025369	2.70141331481768	3.14017661508687	2.79471462244773
FGSG_01619	4.162971239885	3.01575102386786	2.51631986084897	2.89944850812442	4.06458789405936	4.70044624334093	4.91217402748324	5.27638630734311	5.64276044253911	5.70798003702975
FGSG_01610	5.10314122343881	2.89693101591714	1.99842098854471	2.43189900516078	3.5415294085788	4.3367451731464	4.45066096051476	4.71225043856638	4.74843296049791	4.48047186942249
FGSG_01611	1.18861704664707	2.14784915955676	2.47990083173069	2.78193763810305	3.22183138424069	3.13972896759597	3.33498053077043	3.20195830933051	3.137862662712	2.59512624681284
FGSG_01612	2.94394684623135	3.36084072264965	5.52324232492688	5.56540274122852	5.16628258199227	5.45569476339237	5.45456331282472	5.7814910359557	5.65645948801298	5.6106112206124
FGSG_01613	7.71595596864568	7.20378047844311	4.953343188413	5.25833723269113	5.92436123908945	5.94838177499367	6.18038993015373	6.85965549744485	7.13322657831354	6.98592511925097
FGSG_01614	4.24155733137921	4.04681690564966	2.87344722991286	2.96018407380975	2.95871180434529	2.85046152678858	3.33355552722575	4.02563552299302	4.58256697115126	4.84029280522194
FGSG_01615	6.46516417207217	3.71925760216455	3.06525357260868	3.39795134289034	4.48686681803731	4.32472031681128	4.4204762270027	5.79468706213183	6.57392244330043	6.68633942489736
FGSG_20532	0	0	0	0	0	0	0	0	0	0
FGSG_01620	7.18289810568486	6.55911842280243	6.48220624506237	6.52946231885282	7.14424980193139	6.79019725346296	6.8130837693475	6.70489120902577	6.70699007582191	7.12246744790859
FGSG_01621	1.54508323014522	2.08569616575699	2.91636323904544	3.03355524611328	1.96959411606176	2.51400565205327	2.9226239177644	3.40554173408693	4.00255965387186	4.21195191626987
FGSG_01622	6.29718903399824	7.05219306713401	7.24608229145808	7.57243160585175	6.22024391538528	5.62862100052922	5.35973847666095	5.03011866164793	4.94735753544693	4.70739507366371
FGSG_01623	6.42073350142664	5.25822214463039	5.11089162760365	5.08022797287503	6.26423186977986	5.96336387980341	5.94143842359176	5.86292431004446	5.93801200051192	6.46071713010163
FGSG_01624	6.41194771456486	5.97626884164038	6.53369127129004	6.55017969825021	6.87408963047801	5.87805156483424	5.93640633112431	6.08134212586421	6.24296299949934	6.17678952082373
FGSG_01626	0	0	0	0	0	3.42432292501193	2.51694631868531	1.57169667380671	2.57308448760117	2.4912728555687
FGSG_01627	5.95775499544501	6.7652178891262	6.87803033202528	7.14980703034975	7.15372746670087	6.20469965291582	6.4807679633234	6.38088341279859	6.06824803496224	6.3388461155099
FGSG_01628	3.8689827673185	3.19581387878041	2.27692345682879	2.54076590325857	2.29936922326171	2.65190251479947	2.55365649571933	2.56865114987001	2.66082988201563	2.36813409479741
FGSG_01629	7.53194708562294	6.9111675878399	6.43452325091879	5.7645076088534	4.44457964556256	4.19753083687503	4.20599849878507	4.61795048545344	4.9308869262274	5.00288754446233
FGSG_01630	6.78632237438518	4.86539518189574	6.18126349241826	6.24373325910986	5.11323115563408	5.32152867741971	5.31465903885721	5.19887778546099	5.64804962942141	5.71397104416233
FGSG_01633	5.74106033952843	4.83701132168323	4.4611542185598	4.53095593093228	4.96399600998768	4.85082234114057	4.68499999207886	4.66988932175404	4.93499963647141	5.94674252477968
FGSG_01634	2.27145313711801	4.24246265239161	6.88620207769822	6.52566940568781	6.34128354264121	5.2537775767655	5.54554971330658	5.41530047539198	4.95917733290893	5.4070366152908
FGSG_11982	0	0	0	0	0	0	0	0	0	0
FGSG_01636	2.87608829548873	2.74798143917581	3.2668880065931	3.58670156730751	3.482892773015	3.72444497965987	4.28641430907588	4.8360036537859	5.35690851709401	4.86618416335939
FGSG_20534	0	0	0	0	0	0	0	0	0	0
FGSG_01632	8.80622061261152	8.08865984470774	7.543263585379	6.78198722344477	5.99984207731422	6.45170331063582	6.90659195258321	7.43042945487248	7.38797637494478	6.87139125928803
FGSG_01637	4.41190042466358	4.66186293775306	3.21743027760047	2.70294881399529	2.85611588646065	3.53866787125548	3.97022895897269	4.33689451171517	4.4137310363913	4.07393158383775
FGSG_01638	5.94796266609602	5.3478592127211	4.11974337645958	3.83523177713943	3.53331665855002	3.93505655593572	4.59070180816157	4.9817370646229	4.6987363615622	4.18383257660859
FGSG_01639	5.50496739086444	4.98762131995471	4.23827500529635	4.80806949005229	5.86020208925399	6.54341900940547	6.49567394135888	6.00997655724228	5.4668718583972	4.97703492403779
FGSG_01640	2.85174691036876	2.85164323623743	3.90181548804115	3.92535156899185	3.4172584397423	3.30832957650135	3.59779876620773	4.38529488635737	4.66009299554772	4.7037015257548
FGSG_01641	8.69935577252535	6.56500960953545	5.02495058616089	4.56120229979868	6.03719670130378	6.50079575578728	6.17551821790825	6.39545976012426	6.24937881226705	5.76244873839905
FGSG_01642	2.65956523254147	4.86915169663946	4.01697471828448	3.89358157954909	2.84299795235626	2.26831352093836	1.90322306184356	1.67878321939855	2.32323046369049	3.09142510936041
FGSG_01643	7.90363256776123	9.05266942208591	8.33485776503706	7.56184849736805	4.83205273806928	3.93071351925125	4.15030384536431	3.72313626836314	3.64927460420407	4.22228853554321
FGSG_01644	5.34439185888539	5.63835371873343	4.04900610643618	4.1244031330058	3.44094017349566	3.81739477988753	4.06703730504854	4.57667204324908	4.82478204183145	4.8452235588323
FGSG_01645	8.00523514225045	6.55755431087683	4.52345466606441	3.9668649445932	3.773446288185	3.43748290542478	3.90236215856119	4.61090110460357	4.75034523792375	5.94641245279172
FGSG_01646	6.03989666495392	4.07764421768053	4.10722164098346	3.84726658102609	3.22242648610149	3.4197044545578	3.60623867162669	3.81851717279732	4.63301929749648	5.637349552903
FGSG_01649	0	0	0	0	0	0	0	1.90830742903024	3.29199638048438	3.22557018690275
FGSG_01647	6.55446332286503	6.12525058064931	4.93020064516495	4.60248528270734	5.60346214650384	6.46576093366085	6.43831118527656	6.59343783617929	6.63682157414289	6.94539143880822
FGSG_01648	4.82529718671706	4.94354208275282	5.98362107115513	6.28668711670873	7.71911965637754	7.6193501646143	7.26950769453575	6.74444057783843	5.83548255018127	4.78949975331808
FGSG_01650	2.38698703962684	1.71656925270445	1.9982502694892	1.80473915798875	3.86266020960718	4.21878118604767	3.80235440535335	3.29050366189439	3.43590427260054	4.15199183495581
FGSG_01651	2.13180192503418	0	1.30763235089256	1.19401832250461	3.86071337753205	4.01330586739384	3.72517515558046	2.91489295577831	2.62317431502357	2.53953891405041
FGSG_01652	0	1.82788494131902	2.25005289464803	2.49176559969476	2.80172734359781	2.01010593024181	2.1012272253552	2.79601202990755	4.30692253889458	5.89275618180173
FGSG_01653	7.12881485577089	8.53173739264738	8.43094662873814	8.28306218828152	6.94387465729901	5.8105612735521	5.71114553262706	5.4824107378763	5.69012650956852	5.65602996134114
FGSG_01654	5.88038048929285	6.45839839986194	6.22913499703482	6.06493014586908	4.03201973349503	3.65306479257474	3.7460317336548	3.71060163764752	3.84815067653865	3.83601274111467
FGSG_01655	8.48056587744785	8.30518086561033	8.86604631732697	8.73965572242532	8.2752270083052	7.80651156900854	7.2666292979757	6.7729495191881	6.27931247257375	6.1469349818844
FGSG_01656	8.75977342801841	7.92242125183929	7.05142846603078	6.47036707179683	4.61003406760418	3.79310136933538	4.11864194910787	4.52145994681841	4.81032679242428	5.33036981007749
FGSG_01657	3.5906906538421	2.85652551665142	2.6160040285081	2.62477241744275	4.17799472485219	4.31049015321848	4.07833190287167	4.76009468537687	5.72986041416252	6.04105063782887
FGSG_01661	0	0	0	0	0	2.99547746279101	5.0117145099824	7.30532500860632	6.70357143692253	4.49335940297358
FGSG_01662	0	0	0	0	0	2.17447726746476	3.26546766492137	4.81346201714856	4.27933111847886	2.8182642927148
FGSG_01663	1.4063067465773	2.35400466252207	2.35443463464959	2.30879268416488	3.14603735519884	2.74056508961552	2.87573018027269	2.78697568538168	2.52742362237659	2.84451484964466
FGSG_01664	2.09767943815027	3.61624679402191	2.48381403802326	2.70215787540202	1.54987424121435	1.15635444340462	1.06409038601714	0	0	1.01641620730181
FGSG_20535	0	0	0	0	0	0	0	0	0	0
FGSG_01665	5.98395509704275	6.52050271056517	6.84272676490349	6.56636959680535	6.01718234693403	5.32365049729513	5.5206946135914	5.58169819359052	5.64153005050655	5.52524447236938
FGSG_01658	6.77380643141342	6.18076523397941	4.83872111969328	4.53575706634922	4.33906111378531	3.91398298146049	4.00285603226778	4.34836445315301	4.80682047552896	5.20308301313655
FGSG_01659	7.29032662469509	5.0234391335367	3.29484360234542	3.54197273805211	4.3838965347127	5.43299298063697	5.5392993740847	4.83686731323902	4.21537132175407	3.41611301436783
FGSG_01660	10.8865692984634	6.84792703049839	1.1356707928898	1.17174394619745	6.96358072925157	6.60177306688825	6.03248209458479	5.32964223677331	4.46701982254156	3.97376743139554
FGSG_01669	0	0	0	0	1.03742010563805	0	0	1.07814919507347	0	1.06939895614451
FGSG_01666	6.01597864899185	5.75281812826428	3.63156199859318	4.02988278790911	4.4516147644043	4.383134931233	4.50686577803363	4.92818602455702	5.05561835760556	5.04935351623891
FGSG_01667	7.15822475180221	7.96167949947889	8.1365079699926	8.28454532069369	8.52968162445142	7.48580630165298	7.31144909086351	7.12205859986031	6.91491332289519	7.3210093649776
FGSG_01668	1.79626113946104	1.06035052709234	0	0	0	2.9928410699558	2.24608955450766	1.28472162699337	0	1.03684605759306
FGSG_01670	4.77032499973271	5.02840185252889	4.67545025649146	4.65447666523662	3.73299265509699	3.08956969503031	3.14376609292339	2.96308174036376	3.07891314915181	3.28083058020041
FGSG_01671	7.54366863806018	6.55090742192224	6.34110289244226	5.9934057741619	4.33886403050494	3.56942356661372	3.39535967129608	3.42014779386267	4.23846082815667	6.65123971637532
FGSG_11983	0	0	0	0	0	0	0	0	0	0
FGSG_01672	8.68221570816707	5.7373637453705	8.11092047891311	9.31208798157874	9.4880540910171	9.10152218075807	7.44527912996421	6.41811511610205	5.43088517797805	4.94819181985236
FGSG_01673	4.73520184557765	2.45807962184803	0	0	4.3691021460388	6.1183335706307	5.81804169735568	4.82444130194776	3.87214393011115	2.74550265054017
FGSG_01676	0	0	0	0	0	0	1.00310179046534	1.72354779071441	2.73330320929921	1.95181957760621
FGSG_01678	0	0	0	0	1.61264417946333	2.61692967816628	3.00787819552597	2.92989045495507	2.24440517709034	1.90159997958309
FGSG_01677	0	0	0	0	1.03113864987627	4.29057656210841	3.90397083097617	3.18781225027943	3.18440308164556	3.54749375023516
FGSG_01679	3.3822684261025	3.40054356894715	1.27475262548071	0	5.45144628563662	5.52255768647057	5.53313184925385	5.36746596647041	4.57203480653596	4.15439190087841
FGSG_01680	2.45131767446721	0	0	0	3.77792218551406	3.58911181969708	4.09820314716701	2.14111885475854	1.31579169356964	0
FGSG_11986	1.78153057832065	1.20888911937905	0	1.4155606044021	4.85647996169514	5.66547440920795	6.02263006095016	4.52560099639141	3.61123434556277	2.25126141513221
FGSG_01681	3.96938393129358	1.88532934970883	1.50371615349446	1.55649697228347	6.00278415308964	5.74626065793232	4.90640932834467	2.97722037761652	2.12127973069258	1.97709312688585
FGSG_11984	1.44721775128781	0	0	0	4.6893261798944	3.64240125885358	3.5780473880413	2.33343193794582	1.53830606530679	0
FGSG_11985	1.75057623199402	0	0	0	3.89033745135494	4.10438444988625	4.58483044635489	2.6359275762137	1.82956654333113	0
FGSG_11987	3.83004812943087	1.31298753254846	0	0	6.04493002009644	6.58211404463505	6.30472865039818	4.21011045143302	3.30299068612605	2.17691825507507
FGSG_01674	7.35847139018789	4.08068828742904	0	0	8.11737847410534	9.8977381964943	9.54748936752894	8.3074447206845	6.98431679790353	5.67758536760426
FGSG_01675	6.99619832537358	7.09584803595919	8.02686662070057	7.39567620643268	10.1515437767533	10.5745451333657	9.87871619878753	9.30926250953352	8.71431373623215	7.82186279917281
FGSG_11989	1.22381144002192	1.28131565676924	0	0	1.41960354832057	1.48951009644047	1.60424924946343	1.12572930196086	1.20365264544385	1.33377445794257
FGSG_01685	0	0	0	0	0	1.01332803619615	1.80865242550531	0	1.24581903050816	1.27194599527473
FGSG_11988	3.33502571142111	2.15829648615794	0	0	8.15124489605132	8.23940072551435	7.32010863836346	5.52359180353183	4.47313040297417	3.33975018867872
FGSG_01688	0	0	0	0	2.37375351681651	7.50833063408766	6.8054809276646	5.36062359149287	3.65860511336785	2.83256184039052
FGSG_01686	10.5828769058874	8.03646099912514	6.25716169247827	5.33411115313317	2.30450821464907	2.06790856339966	1.70385405977686	0	0	2.10933216779541
FGSG_01687	5.85883151661431	4.96474812114431	3.99579097696612	3.67552670507526	3.17071284354651	4.29586913445378	4.17190476233061	3.88222861568342	3.58499225274521	2.89933051812973
FGSG_01689	1.10898327524071	3.61479189982337	3.45125982695984	3.65503584290798	2.5883606197019	2.89895067915912	2.82480676943512	2.63488342663958	2.35589348753074	2.04894386227872
FGSG_01690	6.60563779946615	6.87555349604898	6.88099097469387	6.32840689386711	4.90303337042548	4.42910722635496	4.66016397250575	5.09024025985548	5.44815195770234	5.63286732467128
FGSG_01695	3.10410761819678	0	0	0	3.59419890993722	2.30699068000956	3.44085178011139	3.53896102747156	3.89209363455687	3.90467739863399
FGSG_01696	1.06026138062197	0	1.42417074867592	1.77254603078923	3.30798255357744	2.3939530427291	3.01243260115179	2.76533332851854	2.31798687311249	2.1911831255376
FGSG_11990	2.43185299975455	0	0	1.11154003872894	3.32036253032645	1.46011653248113	2.28520428298904	2.31948691563037	2.32734189071351	3.04375889367974
FGSG_01691	3.16884343430165	3.91855759530477	3.27117502838321	3.20408176735412	3.28495901004243	2.98024326650086	3.33988151731739	3.20404277612475	3.69623437460725	4.23665469300986
FGSG_01692	7.28907717553383	7.34287089461262	6.75469160336283	6.93122627205009	5.1385590102975	4.4840426339295	4.58420547984366	3.88662682089775	3.62413857236208	3.26960337654792
FGSG_01693	4.42962564371948	3.66153124972291	1.9696419227462	1.72915101613797	3.47417698523536	3.49769762774564	5.11693507785999	6.02493154371662	6.23832496395465	5.79852075244057
FGSG_01694	4.75085189647979	5.30957964017913	5.63950601399773	5.48446625447805	5.38414763148789	5.01177976985265	4.76471968950938	4.59854761971977	4.25297853973146	3.98038268927165
FGSG_01700	1.98670815931652	0	0	0	2.83394482252637	4.16682770836904	1.91809470056576	1.90562356222879	1.95729060196059	1.93462492459624
FGSG_01701	3.56299920727008	4.34766409480611	3.43799476286198	3.79657557244265	5.89449895466235	7.58902844822243	7.94265213153935	7.1672300750874	6.66040792325058	5.78449370527641
FGSG_11991	10.2374813666437	8.08643910763629	3.72465371658522	4.50373565392777	5.03827729992737	5.20339735855812	5.33393871877805	4.6915009695436	4.39520923486438	4.95835996797984
FGSG_01698	4.31290462899158	4.03334945486038	4.3052847163953	4.53463392776099	5.43297400071374	7.42294251364397	7.20421610085127	6.70486550477252	6.08747555349877	5.1008658587074
FGSG_01699	3.70268684532223	4.33449238953235	4.59883728291798	4.29231959285198	4.49963116237635	3.95904944757472	3.97715912456456	3.92494538658449	4.38325941588957	4.69672798679338
FGSG_01707	0	0	0	0	0	0	1.00879610009516	2.42094904034296	3.40359527881063	3.55304305682551
FGSG_01705	4.09486663468475	4.33424516043298	2.13339889063891	1.85601515902112	3.67386233813893	5.27465199928877	5.39534105945931	4.58780826685679	3.9186238988719	3.80759840813279
FGSG_01708	1.86111553179416	4.94800137735546	5.74868040026971	6.02977522299301	4.01572831392975	3.90076285177732	3.90342400836253	3.97031489354973	3.84586244716807	4.55325372338825
FGSG_11994	3.36669421054512	4.78173130509658	4.34998900074821	4.35667805866571	3.90972687606389	4.82084550617189	4.99203965954622	5.1046866170767	5.05960301642392	4.95359087394919
FGSG_01702	4.61700115552315	4.02833906814666	4.48295458189451	4.2903158625743	5.76593364853521	6.36760903183477	6.59750822510169	7.40586975779657	8.47572345458265	9.1636114643763
FGSG_01703	6.53516335092593	5.36068193029488	4.77831895972559	4.46903080771371	4.27287465909692	4.35829747123203	4.41413854995683	4.8063160524982	4.99504376299665	5.17929516182113
FGSG_11992	0	6.78275423781002	5.81636137938083	5.39597989127171	0	0	2.38027499157342	7.03944768276993	8.18980786788848	6.82187392060362
FGSG_11993	2.64212551737777	3.92435368473176	2.76041205230853	3.0656519055365	3.56883583047813	3.38073583355486	3.60601042143389	3.54914988352288	3.01292074493792	3.06637645927265
FGSG_01711	0	0	0	0	4.08397372384773	4.07097762515893	3.08872165409373	2.20946846417476	1.6987815915548	1.46907576019
FGSG_01712	1.8009129626753	1.12314745667064	1.39196910154432	1.77752105082103	6.12730913944437	5.87920193205943	4.45482662539156	3.82651892421949	3.66508323637117	4.73224074321368
FGSG_01714	0	0	0	0	0	0	0	0	0	3.29562816090522
FGSG_01713	3.27731470315057	4.98357816368363	6.91246661116584	6.20208094612931	4.45330587587161	4.65451702507577	4.11695361806095	4.10221218754788	3.35912509045225	2.49203671000022
FGSG_11995	1.57028045775663	1.88499166260216	1.21146864284456	1.19862418256637	3.38481807641319	4.49144183625366	5.09128899398141	5.10195596753889	4.84893746609302	4.4335367698977
FGSG_01710	6.42354626776995	6.29910552684904	4.24791784687142	4.13261558556645	4.25171675823029	4.21377740315437	4.0699121879288	4.53574382426508	5.19005494762208	5.54366948273321
FGSG_11996	2.90855362358605	3.14084826678611	2.77464689988882	2.76910491963188	1.32281140377562	1.64158638090539	1.5131770970263	1.51211418510601	1.55108732979577	1.24517256980543
FGSG_11997	1.90926030831361	2.28149653444181	1.99707518114526	1.77427559181531	1.32458385072829	1.24776056717034	1.22833363840056	1.2630669092693	1.03276704439896	0
FGSG_11999	0	0	0	0	2.81032125011445	3.74513246892083	3.17497818215737	2.13262840044465	0	0
FGSG_11998	0	0	0	0	1.3318875346912	1.04871967994295	0	0	0	0
FGSG_01723	0	0	0	0	0	0	0	0	0	0
FGSG_01717	3.09870724935901	3.21350733107784	4.09728303008942	4.10809687856899	7.39478219038397	3.72483807379821	4.25147278195095	5.05215220903119	5.74431365020497	5.41564444159622
FGSG_01722	1.03497777818443	0	0	0	0	0	0	0	0	0
FGSG_01724	1.51043629573955	1.29302679540616	1.37192034819232	1.47838764511356	2.62439820335518	1.94979432661435	1.90031808444576	2.09278654480294	2.26389022154525	3.73513090811995
FGSG_01727	0	0	0	0	2.24162512704211	1.95904479654459	1.17128923381404	1.8251591582001	2.24069446717185	2.05678106763618
FGSG_01725	1.28260782372621	1.70381315117642	1.67862035692272	1.83264040101204	1.74519592821712	2.39879426834703	2.68213576859913	2.80635838788306	2.49568941415356	2.50386720690292
FGSG_01730	3.15028339690463	2.3838956070925	3.14044540458211	3.3890221439448	2.98144786923497	2.90030212411755	2.40847761405681	1.573419366233	1.49851590443464	2.48888588941557
FGSG_01731	9.29872061377746	4.09456993112932	4.5513896820106	4.35157830921863	5.13895122320813	4.63765434438931	4.01560819082999	3.04038307852844	2.09809712518474	3.3276995197207
FGSG_01737	0	0	0	0	0	0	1.50094828920231	1.32151939444446	1.04957368850581	0
FGSG_01739	0	0	0	0	0	0	0	0	0	0
