Genes	T0	T1	T2	T3	T4	T5	T6	T12	T16	T24
RO3G_14585	7.62790514154988	6.63397668817546	6.56985704420916	6.95548807575528	6.97359674540325	7.19980908966743	7.08796870820707	7.46762928468199	7.15901736427101	7.00679724463236
RO3G_14592	0	0	0	0	1.19966341723654	1.87645640338109	2.20039595686328	3.83389592865969	1.40359471596705	0
RO3G_14591	5.06781983992662	2.37371322502685	3.94196101786833	4.63228114079268	4.77972716186119	4.74439839258202	5.02558863587372	5.05434546491031	4.69336258087093	4.1808445471282
RO3G_14595	0	0	0	0	0	0	0	0	0	0
RO3G_14598	0	0	0	0	0	0	0	0	0	0
RO3G_14602	0	1.98048691238791	3.05934282347862	1.58259857609002	2.85830950374038	3.00901527715045	3.0961836697217	2.21315867914777	1.48347908071544	0
RO3G_14601	5.33385693423594	7.12332485657171	7.56233510976674	6.38567483769715	6.68010526754034	6.35771826620076	6.30738473586605	5.65854937557077	4.48989957257508	3.82478456335877
RO3G_14603	5.97005998907368	5.57524270972217	5.23584996719635	4.60575991298353	4.64853440674566	4.55480457344476	4.33767604100185	3.97053827018989	4.01110588795326	3.68662552131166
RO3G_14604	5.54357251205917	3.44570851575799	3.30725808610907	3.57310845455449	3.74170569451294	4.20619074738067	4.62350443301592	4.40015202474394	4.20915583537749	4.3979227755718
RO3G_14605	7.02128375946251	8.14028420578011	9.51536171721352	9.63778111945907	9.65479095569367	9.52644671531421	9.28577287630576	9.32513907733841	8.57512066819129	8.24676222341707
RO3G_14606	5.38825958597014	5.97467054619477	5.63359274777184	5.70850205289191	5.68708957760416	5.74585798722306	5.48179811521647	5.02241410967774	4.65533569111606	4.13793609511431
RO3G_14607	3.512790438464	2.94913136166792	3.1193708451949	2.71906028368232	2.77940899228844	3.1317617025802	2.42599942574441	2.792315354554	2.60381459102491	2.5312562926927
RO3G_14608	4.38837970064221	5.76481156305817	5.75722721867255	4.95946705326971	5.12604215918998	4.66950161782173	4.29748259267616	3.36178801849519	2.96609383335699	2.61660899082144
RO3G_14609	3.5664444817691	3.11068089684151	1.57970300227673	2.19737141017812	2.56988432394292	3.61287983424089	4.06753740898785	4.95629780568329	5.21794044420634	5.39721468795036
RO3G_14610	3.66362627676282	4.71202705757626	3.82643722012069	4.23987965233153	4.32562319372708	4.3159890199373	3.94131133698575	3.636317358813	3.44317053309843	3.38439880192173
RO3G_14611	7.0091316460798	3.01073277762366	3.26905623403891	4.86134177579267	5.24449581822337	5.53829402404435	5.85326214300371	6.20511735488706	6.46321759545613	7.38441173456634
RO3G_14616	5.64227140611997	5.80963647095133	5.63261328137815	5.56732573285447	5.48708688060936	5.12865739734588	4.96696758328217	4.30175815086016	4.82018872156587	4.79158986016448
RO3G_14612	5.69057089839447	2.7263819261209	2.60771451332396	2.88163914081664	3.28419503049322	3.73579529908826	4.25072882852743	4.9920180895234	4.71166039882488	4.56249684598523
RO3G_14613	5.96607344149426	5.31645161078816	5.28015271189273	5.08236045791666	5.18593965544376	5.07369905974338	5.25751812887681	5.75349426610231	5.5587730665876	5.26069793734146
RO3G_14614	2.28441475833286	1.01375448406464	0	0	0	0	0	0	0	1.12741942468944
RO3G_14615	3.05763298013016	3.05527469500499	4.89874859414871	4.85746267665762	4.73908584496837	4.94214030784024	5.01199135754652	4.87968722930259	4.51480092873241	4.08427877769976
RO3G_14619	0	0	0	0	0	0	0	0	0	0
RO3G_14618	5.40325171490263	5.05649452615594	5.76899325221266	5.59196855251014	5.76381555023407	5.79518243509519	5.82647662814368	5.23056151044851	5.64329789951343	5.23664283184066
RO3G_14623	0	0	0	0	0	0	0	0	0	0
RO3G_14622	1.88596454686841	0	0	0	0	0	0	0	0	0
RO3G_14624	0	0	0	0	0	0	0	0	0	0
RO3G_14628	0	1.33057138918197	0	1.01121881809997	0	0	0	0	0	0
RO3G_14639	5.13834536598291	6.02914846334162	6.3112953195843	5.9961785882443	5.96118962362568	5.59642914737124	5.64386931435233	4.97931970141553	4.9138258884382	4.20504754188633
RO3G_14640	4.26838009918007	4.22673916692905	4.60907788083332	4.2189796425697	4.48844709068952	4.27361514350561	4.36725967154329	4.09522778156074	4.31323961896841	4.02621476090403
RO3G_14593	9.10523279619737	4.41399700669587	5.31849232186567	6.38208621361305	7.6353526435329	8.1800628244287	8.5710879671007	9.37660106801223	8.83121236162789	9.39311010880037
RO3G_14594	4.11262995185367	4.53052454688658	5.46020243648798	5.30938340535119	5.29749372622646	5.10412142529786	4.88984526557553	4.35245506699809	3.69394367329236	3.22090316673901
RO3G_14645	3.54802709872669	4.67942876323284	3.54083763126896	3.29324837213909	3.20206852229251	3.27819964065659	3.19350304824461	2.46886674190154	3.09590869845127	3.0939354932391
RO3G_14646	0	0	0	0	0	0	0	0	0	0
RO3G_14647	0	0	0	0	0	0	0	1.35578850050996	0	0
RO3G_14641	2.48338829660949	0	1.1605844197921	1.37781980752121	2.04819501147377	2.71132320575179	2.96339499691154	2.38948462675848	3.23047149971898	3.33798068987291
RO3G_14642	5.61629427685474	2.46142181380861	4.00172226305325	5.37345589492176	5.54627067563953	5.87463153391572	5.94134465916865	6.06313652741815	6.34779150920747	6.56158144202489
RO3G_14643	3.80329933560647	5.8394547316986	5.89322006776994	5.81098892647558	5.58028524648045	5.35986583016496	5.1814491335691	3.89021629233176	3.92688643293228	3.16684388852319
RO3G_14644	3.94481460996213	5.34423644913373	6.1077986808494	5.5805133346473	5.99320181558954	5.79538108895357	5.74485264383069	5.23687241673852	4.91738275569837	4.41588771617143
RO3G_14648	7.71461618009123	7.73253003796108	6.88153373125094	6.91807672997451	6.82387665350761	6.60847223003312	6.29902673332868	6.86577504012377	6.1120557699427	5.59163911483916
RO3G_14649	5.68916124740691	4.86949935693712	5.13326590228675	5.08651550272801	5.33253296844753	5.17668536014532	5.16700968776723	5.31935747786717	5.1230073348137	5.41400759698089
RO3G_14651	0	3.08404307490175	2.59788488359335	2.87114860582382	2.30738941560262	2.08903650683365	2.22207472139253	1.52103853503002	1.79387046362084	0
RO3G_14652	3.68852256611893	4.67706071995315	3.32538154728489	2.09644368744671	1.13987095324078	1.65088398509301	1.40425989689279	2.5574215913041	2.7433889996693	3.17553157739187
RO3G_14650	5.62501662785162	3.77659191500594	4.05757767517092	4.44978669215078	4.75411238542754	4.9968282550019	5.11530118009813	4.88910021454095	5.19501500910693	5.08535939551555
RO3G_14653	3.01404702324399	3.77029312070308	3.51118795761978	3.02837025230806	3.03985025733815	2.37466366339854	2.28369457901411	1.35238600786092	2.31776778059348	1.68363356500745
RO3G_14657	0	0	0	0	0	0	0	0	0	0
RO3G_14656	1.43777212694245	5.29402991261389	5.71130478805342	4.26932239532225	2.76333554595385	2.23752542259964	2.08855224058116	1.69269062522023	2.02848975784419	1.32026538440283
RO3G_14654	1.61349819563202	2.07566440622168	2.84112199905973	2.59847763988137	2.05832020185911	2.34740602158256	2.31050005774353	3.0517533702725	1.72755355453894	1.79487502931303
RO3G_14658	0	0	0	0	0	0	0	1.07541244700524	2.29741309187147	2.54880411781559
RO3G_14659	0	0	1.06379059276268	1.02865572360926	0	1.38441282941607	1.31489814200036	2.82934893434967	3.1923912889283	2.87208323080001
RO3G_14664	1.98598306347359	1.94165134892804	2.04343103933988	1.78780106272856	1.62282723256988	1.57830146764429	2.38310530899537	1.86693158522368	2.33507646765752	1.82851112529456
RO3G_14667	5.2005185276131	2.0804610539073	3.54508275910142	4.03635096746628	4.40824367544154	4.94097899952483	5.28193629750003	6.32082925949958	5.93227402393473	6.15570515435049
RO3G_14665	6.78875820028196	6.59096592589054	5.782993064593	5.381086757966	5.12457333042656	5.11211732923963	4.77012771388908	4.47604092618761	4.37253361785287	4.4692428001811
RO3G_14666	6.178734753909	3.69897877975468	4.4569274587551	5.02640942467993	5.00496659942487	5.20943017969456	5.17536751890954	5.73324361522514	5.73675860033366	5.75926755465928
RO3G_14668	4.99830723502954	5.4495652996837	5.69913590582275	5.41007033547128	5.21552889425504	5.39189150055628	4.88995891140916	3.76365954706889	4.35108723986041	3.93508566811566
RO3G_14671	4.8975483906208	5.6350295709759	5.12232530040134	4.74766797205021	4.84273086356683	4.44295945526467	4.72231177705787	3.98854311489997	4.36747002286331	4.32241702863198
RO3G_14672	0	0	0	0	0	0	0	0	0	0
RO3G_14673	5.02773972661686	1.01506895953174	0	0	0	0	0	1.96801489151049	2.01979705698684	1.66581502746501
RO3G_14678	0	0	0	0	0	0	0	0	0	0
RO3G_14677	0	1.3648724660046	2.02330142765542	1.81478006795702	2.17194157792178	2.34272095800579	1.961265819674	1.01201325061424	1.63638940923698	0
RO3G_14674	5.68161116421927	4.26010996573424	3.91804496835885	4.46902518230725	4.29351962237158	4.53115918598574	4.65424016120536	4.57333716541354	5.06963276422333	5.13823380066265
RO3G_14675	4.44419022630527	5.72356862086675	5.32352709182749	5.41052634385379	5.39610937248163	5.17854515939152	4.96400483536338	4.28739377182566	4.22612354116125	3.97738816921528
RO3G_14676	3.35733810376262	3.18665576469791	5.05052619013984	5.53919660347378	5.59537520121274	5.30895418953225	5.30719112035523	4.57549534004119	4.88175249676858	4.50456761933286
RO3G_14660	9.79727407179719	9.96184337994491	10.5801268547762	10.3795111372844	10.2837102651145	10.0048784286119	9.93718870795871	10.2688512126973	9.20541611676219	9.51631378810712
RO3G_14661	6.11278353727078	8.52202418582605	8.34790197001347	7.74040731485736	7.53456816382512	7.15597269274367	6.72627381056183	6.27866509065927	5.30249367743704	4.83423660631419
RO3G_14662	6.09688717686273	1.45078575999337	0	0	0	0	0	0	0	0
RO3G_14663	7.63346382500252	7.08823055289121	6.74591867099134	6.43991046273659	6.38298588296406	6.78422754309856	6.98118176647411	7.96378139200177	7.75028727192616	7.16603894691759
RO3G_14681	4.34135115049995	4.47788940537126	3.50401796595249	3.88796849052366	3.5265582057688	3.59225371391412	3.48271288319222	2.3167844476119	3.66602652618948	3.82579645879849
RO3G_14680	4.98319900909626	2.02605286525725	1.50213501278382	1.6348625127444	1.76259196994303	2.20101540415105	2.37832052534404	1.79364752457466	2.36670463531885	1.41730375911171
RO3G_14683	1.8452616669897	0	1.70907728208725	1.72741077334134	2.43088485540069	3.01376653369709	3.15440589678183	2.31179167769624	3.15900607125846	2.62471527853945
RO3G_14682	3.1898993234848	5.67682928888393	7.14811446839847	7.57439221452891	7.55261886086259	7.64485666687499	7.43589871094794	7.4809101978269	6.85629464122758	6.21461242170571
RO3G_14684	6.08456241521073	7.0234117423938	6.82087399368699	6.3699414823555	6.52446128565082	6.25628478254301	6.06237934370054	5.54484951890103	5.37675904194207	4.83536449915949
RO3G_14679	7.94174095099036	2.87453102480649	2.75482266045889	2.57842562782033	3.30004023252473	4.36153900532738	4.75367733678629	6.71978500432236	6.26117641528829	6.55641317506213
RO3G_14686	3.03947016657747	4.87990327818902	6.54603872168713	6.653430912097	6.10440741496246	6.24486461362384	5.98556036751291	5.64743061267244	6.03439242310649	5.5520300226314
RO3G_14687	4.28864077046784	4.25664447966797	5.37838336640151	5.30545530011275	5.14724774558408	4.86786738939148	4.77342129839024	3.9336443214196	4.38163755112795	3.9761765671658
RO3G_14685	6.12337125397753	2.05013511716148	1.88976365398797	1.30231139068295	1.17198739023643	1.92236654429202	2.15768126537309	2.21359049885581	2.84318020607576	3.22143817843603
